success,status_code,status_message,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
,,,False,/mwsgTT0FXkPZ8UpLj21fFENornL.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,931982.0,tt19768694,['FR'],fr,Nos Cérémonies,"Brothers Tony and Noé pass the long sweltering summer days playing games of chance and death… until the accident that will change their lives forever. Ten years later, now young adults and back in Royan, their paths cross that of Cassandra, their childhood love. But even after all this time, the brothers are still hiding a secret…",1.417,/uBgvioerKzWXYBK6f5o6UiRa8bi.jpg,"[{'id': 2426, 'logo_path': '/ebQiHrVpqSs93D3A6eEDy9OFO52.png', 'name': 'Les Films du Poisson', 'origin_country': 'FR'}, {'id': 160266, 'logo_path': None, 'name': 'Spade', 'origin_country': ''}, {'id': 183780, 'logo_path': '/mpa2ckDUPiFlwoMHiGtBkEkfuxr.png', 'name': 'SMAC Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2023-05-03,0.0,104.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Summer Scars,False,5.0,12.0,,,,
,,,False,,,0.0,[],,945573.0,,['US'],en,Walk Away The Pounds 2 Mile 29  Heart Healthy Walk,Walk Away The Pounds 2 Mile 29  Heart Healthy Walk,0.001,,[],[],,0.0,29.0,[],Released,,Walk Away The Pounds 2 Mile 29  Heart Healthy Walk,True,0.0,0.0,,,,
,,,True,/oneXLHCzdwveLTl6HJFmxXiN07Q.jpg,,0.0,[],,650697.0,,['US'],en,Don't Tell My Wife I Assfucked the Babysitter 5,"Here's your chance. The wife is at work, you've come home early to pay the babysitter a special visit. While the brats are out in the yard, playing, you teach that young hot babysitter how to take it deep in her ass. Aren't you glad you got to hire the sitter?",0.0,/4NOUFgGnp64iCdhCNNWYaDqySsK.jpg,"[{'id': 8248, 'logo_path': '/xOUQLyiWpZdIKEBj1ckewjaB9jl.png', 'name': ""Devil's Film"", 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-01-17,0.0,128.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Don't Tell My Wife I Assfucked the Babysitter 5,False,6.0,1.0,1093405.0,Don't Tell My Wife I Assfucked the Babysitter Collection,,
,,,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,81874.0,tt0798435,['US'],en,La luna en botella,"Zeta has a month to hand in a novel she has been commissioned to write and every day she searches for inspiration among the strange customers who are regulars at the Café Rossignol. There she becomes close to Alicia, a pretty waitress who doesn't want to fall in love; she gets to know Pascal, the owner of the bar and a cabaret artist who is nervously waiting for the arrival of his old friends and lovers Irene and Kurt. Or she leaves with Don José another regular who is tormented by a letter he doesn't dare to open. They all want to change their lives. The moment has come to be brave and try to do the impossible. Can they put the moon in a bottle..?",1.922,/EzJSZFrg1IOKdKpjMqo715cNBn.jpg,[],[],2007-11-16,0.0,97.0,[],Released,,Moon in a Bottle,False,5.0,1.0,,,,
,,,False,,,0.0,"[{'id': 10752, 'name': 'War'}]",,445102.0,tt0139269,['FR'],fr,Le Grand Cirque,"During the second World War. The lives of three comrades fighting in the Forces Françaises Libres' flight. Pierre is a valiant pilot, afraid of nothing. Jean is reported missing during the Normandy landings. Jacques gets killed on the very last day of the conflict, leaving behind him a weeping widow.",0.778,/cie29wSiGhq25DrK2RrYrHyBqE.jpg,[],[],1950-03-10,0.0,120.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Big Circus,False,3.7,3.0,,,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,664295.0,,['DE'],de,Die Nazibraut - Das Geheimnis der Beate Zschäpe,,0.148,,"[{'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2013-02-13,0.0,28.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Die Nazibraut - Das Geheimnis der Beate Zschäpe,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,604964.0,tt7919180,['US'],en,"Aliens, Clowns & Geeks","An out-of-work actor stumbles upon key to the universe, is drawn into intergalactic war between clowns and aliens.",1.419,/8PCKE5nVQokrfPQSNzXPyDp0uwy.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2021-01-30,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Aliens, Clowns & Geeks",False,7.5,4.0,,,,
,,,False,,,0.0,"[{'id': 18, 'name': 'Drama'}]",https://www.nikkatsu.com/movie/25711.html,124398.0,tt0287701,['JP'],ja,修道女　黒衣の中のうずき,A pious woman takes her vows but discovers that the nunnery is awash in sin and perversity.,1.14,/a17IqRPojdFL326fKXFXnJvQru7.jpg,"[{'id': 955, 'logo_path': '/5xnXD3PJI1HqOJceSAKZ3fDqO1V.png', 'name': 'Nikkatsu Corporation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1980-01-19,0.0,67.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Nun Story: Frustration in Black,False,3.7,3.0,,,,
,,,False,,,0.0,"[{'id': 10402, 'name': 'Music'}]",,826466.0,,['US'],en,Alice Cooper: Special Edition Ep,"Alice Cooper, the king of shock rock, is an innovative showman - one of the most bizarre and entertaining rock attractions of all time. The inspiration and flamboyance of Alice Cooper did more than forever alter the face of rock 'n' roll as we now know it. He virtually invented rock as theatre, created new fashion trends, sparked a new sexual revolution, established higher standards for teenage decadence, and found time on top of all this to write and record a library of classic rock 'n' roll albums. This DVD EP captures Alice Cooper performing live at the peak of his career. The collection also features one of highlight tracks 'Public Animal #9' from the 1972 album 'School's Out' which catapulted Alice Cooper further into stardom.",0.328,/lpUzRdjIt9k9ZtAtNordpCWx9XQ.jpg,[],[],2007-06-05,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Alice Cooper: Special Edition Ep,False,0.0,0.0,,,,
,,,False,,,0.0,[],,394219.0,tt1274591,['DE'],de,Null Eins,,0.391,,[],[],2006-01-01,0.0,0.0,[],Released,,Null Eins,True,0.0,0.0,,,,
,,,False,/on0nM82eC9oOTGcGhVUNu2FaBlf.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,292341.0,tt0023383,['US'],en,Red Noses,Thelma and Zasu go to a Turkish bath to try to get rid of a cold.,1.735,/aRQVL7pCMQ1n8vUYgguReSqJi7m.jpg,"[{'id': 2159, 'logo_path': None, 'name': 'Hal Roach Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1932-03-18,0.0,21.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Red Noses,False,0.0,0.0,904710.0,Pitts and Todd,/wzOFWZ46TiyvX0ma6jrdJ2T7HnK.jpg,/DS27OpniE2eNEWB06jDSwO6sHW.jpg
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,406036.0,tt29122247,['SE'],sv,"Thin Lizzy: nu, då och för evigt",,0.466,/23O5H9Zx2DXhXEqrZaU5lPOsKVh.jpg,[],[],2016-05-06,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,"Thin Lizzy: now, then and forever",False,9.0,1.0,,,,
,,,False,/DCo0tr3RWHCScYK3KpJ0tpuL0M.jpg,,0.0,"[{'id': 9648, 'name': 'Mystery'}]",,47633.0,tt0040106,['US'],en,Appointment with Murder,The second Falcon film to feature actor/magician John Calvert sees the Falcon dealing with art thieves.,1.054,/qDgZJjLf83yVfKSeZm2wTfL3VtO.jpg,"[{'id': 16198, 'logo_path': None, 'name': 'Falcon Pictures Corporation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1948-11-24,0.0,67.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Hottest Date Mr. Suspense Ever Had... with Miss Mystery,Appointment with Murder,False,4.7,4.0,47630.0,The Falcon Series,/nRTK6yaI3nTJ8phPScu4PCDNCw6.jpg,/yKrnzgGrJbPLDLffjuI3QwOmJfq.jpg
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,673195.0,,['SA'],ar,محطة الشمس النائمة,"Two memories of mine narrated by my nephews, asking their mother (my older sister) if the images they recall are fake or real. Being raised up by my old sister and growing up in the same place, the film reflects how everything is related, revolving around the same experiences and memories.",0.069,/mfrMdY5Ho96tt5IbulKLLssn3Rr.jpg,[],[],2019-07-23,0.0,14.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,The Sleeping Sun Station,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,811743.0,,['CA'],en,Rachel's Eyes,Rachel is fed up. It's time for a change.,0.259,/qaiNxEVfTVkvjJRvmBtorXgfuOr.jpg,"[{'id': 123797, 'logo_path': None, 'name': 'Deformed Lunchbox', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2019-09-26,0.0,2.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Rachel's Eyes,False,5.0,1.0,,,,
,,,True,,,0.0,[],,622473.0,tt4602602,"['US', 'CA']",en,Student Bodies 3,"Who knew that young gorgeous female students lust after their male teachers? Even Dakota, who is saving herself for marriage, has fantasies about her teacher! Starring sassy and sexy Dakota Skye, cute and cuddly Ariana Grand, voracious and vivacious Alaina Kristar and sensual and scintillating Keisha Grey. With Steven St. Croix, Mr. Pete, Erik Everhard, Seth Gamble and Veronica Hart as Dakota's mom.",0.0,/r9Dv70iZC68SW2v10HthUrK3n3A.jpg,"[{'id': 6671, 'logo_path': '/6im4djIvfI8aLD1hVsZTQ2Fi4uL.png', 'name': 'Sweet Sinner', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2015-01-12,0.0,120.0,[],Released,,Student Bodies 3,False,7.0,1.0,1375898.0,Student Bodies Collection,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,331878.0,tt2356488,['FR'],fr,Le fracas des pattes de l’araignée,"Emmanuel Croset is working by Bruno Dumont side mixing ""Outside Satan"". Throughout this crucial step of finalizing the movie, ideas and points of views are exchanged, confronted and mixed together. As a witness to this act of artistic creation beside this couple at work, ""The Crash of the Legs of the Spider"" seeks to uncover the stakes of Bruno Dumont's cinema.",0.322,/rQdpdg7y45NJuP1S1daKMPfNXdc.jpg,"[{'id': 49104, 'logo_path': '/ltAXIxwQQcAY5uc864bxPN14oph.png', 'name': 'Studio Orlando', 'origin_country': 'FR'}, {'id': 11687, 'logo_path': '/gW6YiDdhkySff27C0m4JXu30879.png', 'name': 'Le Fresnoy', 'origin_country': 'FR'}, {'id': 7792, 'logo_path': '/ik1JWvnBmVY6Rrw8iQWB2cPuuf.png', 'name': 'Noodles Production', 'origin_country': 'FR'}, {'id': 5609, 'logo_path': None, 'name': '3B Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2012-06-09,0.0,37.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Crash of the Legs of the Spider,False,0.0,0.0,,,,
,,,False,,,0.0,[],https://www.filmfilmfilm.org,769124.0,,['JP'],ja,Blur,"The motif of this movie is an introduction manual for filming sent to an absolute beginner by the processing laboratory. For me, the cause of failure in filmmaking, explained by the manual, was the very important technical skill of making film images. It’s like coming across unknown delicious tastes when I don’t follow the recipe.",0.002,/sEemQCbGdqCEOg412cuI2yoPHOD.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-01-01,0.0,5.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Blur,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,722655.0,tt1832298,['US'],en,Bernd and Hilla Becher: Typologies of Industrial Architecture,"Working together as photographers since 1957, Bernd and Hilla Becher have become known for capturing endangered architecture quickly vanishing from the modern landscape. By the end of the 1960's they were part of the conceptual art movement in view of their minimalist approach. ""Bernd and Hilla Becher: 4 Decades"" follows the couple through their retrospective exhibition at Berlin's Hamburger Bahnhof Museum while they discuss their beginnings as documentarians of 19th century industrial architecture.",0.246,/onDdVB8Ag2d7c6WIR3KrbX7UQRH.jpg,"[{'id': 70445, 'logo_path': None, 'name': 'Michael Blackwood Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-02-24,0.0,57.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Bernd and Hilla Becher: Typologies of Industrial Architecture,False,0.0,0.0,,,,
,,,False,,,0.0,[],,989317.0,,['US'],en,"ECW Fan Cam: October 23, 1999","October 23, 1999 from The ECW Arena in Philadelphia, Pennsylvania",0.594,,"[{'id': 63232, 'logo_path': None, 'name': 'RF Video', 'origin_country': ''}, {'id': 17137, 'logo_path': '/17Oe2J3GBV0rqsIeeT6jtaB8Jxv.png', 'name': 'Extreme Championship Wrestling (ECW)', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-10-23,0.0,153.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"ECW Fan Cam: October 23, 1999",True,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 16, 'name': 'Animation'}]",,641354.0,tt11082988,['TW'],zh,看無風景,"For its grandma's funeral, the child goes to its father's hometown. Facing the argument with his wife, the hostile relatives and his mother's death, the father cries before his child for the first time.",0.011,/dgtg3BsMhHz5C22McHsWfIeiuz2.jpg,"[{'id': 169471, 'logo_path': None, 'name': 'Tainan National University of the Arts (TW)', 'origin_country': ''}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2019-06-19,0.0,12.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,My father at grandma’s funeral,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,993053.0,,['SD'],ar,Tayba,"Tayba is an intimate portrait of the filmmaker’s aunt as she, from the repose of old age, recollects how she overcame the stigma of divorce and forged an independent life as a woman alone.",0.004,/lQ2LRG07BBmFtnVgKiEyis98f7T.jpg,[],"[{'iso_3166_1': 'SD', 'name': 'Sudan'}]",2013-01-01,0.0,11.0,[],Released,,Tayba,False,0.0,0.0,,,,
,,,True,,,0.0,[],,683341.0,,['US'],en,Sex Addiction,Five softcore scenes,0.0,/iEKVXRewdVisOmDkh94GljboGBB.jpg,"[{'id': 130580, 'logo_path': None, 'name': 'Maxime Prod', 'origin_country': ''}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",2014-01-01,0.0,67.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Sex Addiction,True,0.0,0.0,,,,
,,,False,,,0.0,[],,655791.0,tt8618412,['US'],en,Save Yourself,"At a party, Jason meets Amy and asks for her number, to which she responds, 'Why, what do you want?"" Each in their thirties and tired of the usual dating rituals and mind games, they then proceed to get extremely honest right away.",0.087,/aMYS2IcZiGQ1CsIYtIxSzwRG4Fb.jpg,[],[],2019-12-11,0.0,74.0,[],Released,,Save Yourself,False,5.5,2.0,,,,
,,,False,,,0.0,[],,314531.0,,['US'],en,Two Choices,"Time is running out. What choice will you make? Naledi reflects on her life as she has lived it, unfortunately an instant car accident snaps her out of this world into the afterlife. In the afterlife she is taken back to flashes of the life she lived on earth. We discover the dark underworld and are taken on a journey of love, greed and deception.",0.005,,[],[],2014-06-21,0.0,71.0,[],Released,,Two Choices,False,0.0,0.0,,,,
,,,False,,,0.0,[],,267294.0,tt2637158,['US'],en,Former Models,"A sci-fi toned meditation on celebrity and the loss of the self in the public image, Former Models retraces the tragic rise and fall of Milli Vanilli, narrated by Rob Pilatus himself, in the form of a robot voice.",0.003,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-01-01,0.0,20.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Former Models,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,381164.0,tt3647456,['PT'],pt,Os meninos do rio,"In the riverside neighbourhood of Oporto, all the children prove their courage by jumping from the stunning bridge Luis I into the Duero river. Leo has never done it before. He is different but he is getting tired of everyone thinking he is a coward.",0.179,/5hcoSgmWZTS9ID171y7S2SbNwOd.jpg,"[{'id': 76047, 'logo_path': None, 'name': 'Riot Films', 'origin_country': ''}, {'id': 76046, 'logo_path': None, 'name': 'Temple Audiovisuales', 'origin_country': 'ES'}]","[{'iso_3166_1': 'PT', 'name': 'Portugal'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2014-02-04,0.0,14.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Children of the River,False,6.0,1.0,,,,
,,,False,/uewVoO9NSAWFfpkLH0ZCqNr6veY.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.kuragehi.me/,296071.0,tt3673764,['JP'],ja,海月姫,"Plain, timid and obsessed with jellyfish, Tsukimi is a far cry from her idea of a princess. Her tepid life as a jobless illustrator comes complete with roommates who harbor diehard hobbies that solidify their status as hopeless social rejects. These wallflowers run a tight, nun-like ship, but their no-men-allowed-not-no-one-not-no-how bubble is unwittingly burst after Tsukimi brings home a rescued sea jelly and a beauty queen... who's actually a guy. When the threat of losing their cozy convent inspires this glamour boy to turn the neurotic entourage into a portrait of success, will Tsukimi take her chance to bloom, or will she end up a hot mess?",4.435,/l7A1ZtUcaOfPGUkTSjflu5yzw02.jpg,"[{'id': 59118, 'logo_path': '/9nTCEBgGaaI5swkv8gy2vny0Mb5.png', 'name': 'Kodansha', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2014-12-27,0.0,126.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Princess Jellyfish,False,7.0,20.0,,,,
,,,True,,,0.0,"[{'id': 16, 'name': 'Animation'}]",,195400.0,,['DE'],de,the erotic cartoon festival,,0.0,,[],[],,0.0,0.0,[],Released,,the erotic cartoon festival,False,0.0,0.0,,,,
,,,False,/huvwbJXnduoQRVAK5PLTEcFW8Nx.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,342061.0,,"['US', 'GB']",en,Chris Ramsey Live: All Growed Up,"The debut live DVD of Chris Ramsey, regular on Celebrity Juice and star of BBC's Hebburn. Join Chris as he explores getting older, finding yourself, taking responsibility, realising you are no longer a child and all of the other terrifying realisations that come with being dragged kicking and screaming into modern adulthood.",0.781,/dUoxsdjrgRvZQeOqgb9GLN06f5E.jpg,"[{'id': 4400, 'logo_path': None, 'name': 'Universal Pictures UK', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-11-30,0.0,79.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Chris Ramsey Live: All Growed Up,False,4.5,4.0,,,,
,,,False,/vF6f1EyuTERrhfnP4BnuMyLrB5d.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,129893.0,,['FR'],fr,Les Chevaliers du Fiel : La brigade des feuilles,A hilarious dive into the world of city employees! These are your local taxes will tremble! Find Fiel Knights in their new show that has doubled France.,0.92,/kOscR22STkxcUp6QdOrMTquNKcS.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2009-11-04,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Les Chevaliers du Fiel : La brigade des feuilles,False,6.7,9.0,,,,
,,,False,,,0.0,"[{'id': 53, 'name': 'Thriller'}]",https://facebook.com/maldiashortfilm,397560.0,,['ES'],es,Mal día,Obsession leads a man to do the unimaginable.,0.494,,"[{'id': 76830, 'logo_path': None, 'name': 'Pablo Castrillo Film', 'origin_country': ''}]","[{'iso_3166_1': 'PR', 'name': 'Puerto Rico'}]",2015-05-20,0.0,0.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Mal día,False,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 10402, 'name': 'Music'}]",,371296.0,,['HU'],hu,Lord Sitke 2008,,0.004,,[],[],2008-08-30,0.0,0.0,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Lord Sitke 2008,False,0.0,0.0,,,,
,,,False,,,0.0,[],,825979.0,,['FR'],fr,Socialistes,"On Sunday October 16, 2011, between going to vote or making this film, I did not hesitate.",0.011,,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-01-01,0.0,1.0,[],Released,,Socialistes,False,0.0,0.0,,,,
,,,False,,,0.0,[],https://arrowfilms.com/product-detail/crimson-peak-blu-ray/FCD1648,605910.0,,"['GB', 'US']",en,The House Is Alive: Constructing 'Crimson Peak',"A newly edited, feature-length documentary with cast and crew interviews and extensive behind the scenes footage",0.616,/nxhULjfKgIAxYpWZ3tn5eWStPPp.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-01-14,0.0,50.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The House Is Alive: Constructing 'Crimson Peak',False,0.0,1.0,,,,
,,,False,/bD2aDJQLavvwvWQOsRrfboU89Mc.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,669982.0,tt3179350,['US'],en,Welcome to the Men's Group,A men's support group descends into chaos when longstanding conflicts threaten the trust between the men.,2.411,/Av9EHVMx1nxmdGwZj2rmBxpJlFR.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-06-18,0.0,130.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Welcome to the Men's Group,False,2.0,1.0,,,,
,,,False,,,0.0,"[{'id': 16, 'name': 'Animation'}]",,727222.0,tt0150418,['US'],en,The Dumb Cluck,An Oswald Rabbit cartoon.,0.077,,"[{'id': 8520, 'logo_path': '/x6HLTQILKcImVQ3GvVCwy35W5fz.png', 'name': 'Walter Lantz Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1937-12-20,0.0,6.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Dumb Cluck,False,0.0,0.0,,,,
,,,False,/e0UGxmCVtB9uBqntvqQILrlLxMf.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,550866.0,tt6969764,"['FR', 'CA']",fr,La version nouvelle,A woman spends her days editing the film of an absent lover.,0.644,/3LnyAg8cIZgSpdQ5KSpgQpmDBH0.jpg,"[{'id': 109792, 'logo_path': None, 'name': 'Y35 Studio', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-10-04,0.0,70.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,La version nouvelle,False,0.0,0.0,,,,
,,,True,,,0.0,[],,980299.0,,['FR'],fr,Mon tout premier casting,,0.0,,"[{'id': 129682, 'logo_path': None, 'name': 'Abricot Production', 'origin_country': 'FR'}]",[],2019-12-18,0.0,0.0,[],Released,,Mon tout premier casting,False,0.0,0.0,,,,
,,,False,,,400000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",,712040.0,tt11172726,['KM'],km,The Clock: Spirits Awakening,"In 1940, a French lady commits suicide after the death of her boyfriend, a clock engineer. Her soul was not at peace and it became a spirit, carried by a beautiful but deadly timepiece, that would torment the sufferers of depression for generations. Cheata is a young girl, living with her father after her mother, Chanda, left the family. Every day, Cheata suffers abuse from her stepmother, slipping deeper into the depression that grips her home. Her pain is soon too much to bear, and she falls under the control of the spirit of the French lady who possesses 'The Clock'.",0.31,/b03iB4v2b3WTrLlplvnp8EuOVKb.jpg,"[{'id': 135034, 'logo_path': None, 'name': 'LD Picture Production', 'origin_country': ''}]","[{'iso_3166_1': 'KH', 'name': 'Cambodia'}]",2019-11-19,0.0,120.0,"[{'english_name': 'Khmer', 'iso_639_1': 'km', 'name': ''}]",Released,"If You Don't Need Them, Someone Else Will.",The Clock: Spirits Awakening,False,0.0,0.0,,,,
,,,True,,,0.0,[],,993029.0,tt0494771,['US'],en,Naked Menace,Bondage video.,0.0,,[],[],2003-03-11,0.0,45.0,[],Released,,Naked Menace,True,0.0,0.0,,,,
,,,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,536649.0,tt0166682,['US'],en,The Lady with the Torch,A short history of Columbia Pictures.,0.218,/r1Za8RJinSZpV0SwWaEimNsCpDg.jpg,"[{'id': 10471, 'logo_path': '/tHIwIKoXdLKA8Nt3XeRInh71OvD.png', 'name': 'Columbia TriStar Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-01-08,0.0,119.0,[],Released,,The Lady with the Torch,False,0.0,0.0,,,,
,,,False,/xofVzAYH4S2D6oHzzYorjsy9CET.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,445931.0,tt0125299,['DK'],da,"Karen, Maren og Mette",,0.168,/rhbLC2Q92q4CyfkwG2yCoJPHmUb.jpg,"[{'id': 235, 'logo_path': '/obOynoztBEhDNfHsDXBqOuQLAZk.png', 'name': 'Nordisk Film Denmark', 'origin_country': 'DK'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",1954-08-16,0.0,0.0,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,"Karen, Maren og Mette",True,9.0,2.0,,,,
,,,False,/xpT0igTLfAXbWRd2FMrcPzEruj3.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,206283.0,tt1270836,['IT'],it,Ho ammazzato Berlusconi,,0.411,/6t7s4VkX9qmkqBn2uDJfeM6NpY8.jpg,"[{'id': 134129, 'logo_path': None, 'name': 'Collepardo Film', 'origin_country': ''}, {'id': 133929, 'logo_path': None, 'name': 'INDIPENDENTI REGIONALI', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2008-06-19,0.0,0.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Ho ammazzato Berlusconi,False,5.0,2.0,,,,
